hour,date,month,quantity
21,22,6,0
22,22,6,0
23,22,6,0
0,23,6,0
1,23,6,0
2,23,6,0
3,23,6,0
4,23,6,0
5,23,6,0
6,23,6,0
7,23,6,128
8,23,6,156
9,23,6,2808
10,23,6,2070
11,23,6,1413
12,23,6,896
13,23,6,1630
14,23,6,2179
15,23,6,1138
16,23,6,189
17,23,6,459
18,23,6,0
19,23,6,0
20,23,6,0
21,23,6,0
22,23,6,0
23,23,6,0
0,24,6,0
1,24,6,0
2,24,6,0
3,24,6,0
4,24,6,0
5,24,6,0
6,24,6,0
7,24,6,25
8,24,6,93
9,24,6,1399
10,24,6,1148
11,24,6,618
12,24,6,336
13,24,6,854
14,24,6,1137
15,24,6,1895
16,24,6,1130
17,24,6,287
18,24,6,0
19,24,6,0
20,24,6,0
21,24,6,0
22,24,6,0
23,24,6,0
0,26,6,0
1,26,6,0
2,26,6,0
3,26,6,0
4,26,6,0
5,26,6,0
6,26,6,0
7,26,6,98
8,26,6,96
9,26,6,5
10,26,6,667
11,26,6,1004
12,26,6,205
13,26,6,969
14,26,6,482
15,26,6,127
16,26,6,32
17,26,6,88
18,26,6,0
19,26,6,0
20,26,6,0
21,26,6,0
22,26,6,0
23,26,6,0
0,27,6,0
1,27,6,0
2,27,6,0
3,27,6,0
4,27,6,0
5,27,6,0
6,27,6,0
7,27,6,53
8,27,6,510
9,27,6,814
10,27,6,1376
11,27,6,182
12,27,6,3908
13,27,6,618
14,27,6,918
15,27,6,1270
16,27,6,474
17,27,6,118
18,27,6,0
19,27,6,0
20,27,6,0
21,27,6,0
22,27,6,0
23,27,6,0
0,28,6,0
1,28,6,0
2,28,6,0
3,28,6,0
4,28,6,0
5,28,6,0
6,28,6,0
7,28,6,93
8,28,6,362
9,28,6,160
10,28,6,875
11,28,6,1471
12,28,6,1190
13,28,6,1153
14,28,6,1676
15,28,6,3495
16,28,6,193
17,28,6,395
18,28,6,0
19,28,6,0
20,28,6,0
21,28,6,0
22,28,6,0
23,28,6,0
0,29,6,0
1,29,6,0
2,29,6,0
3,29,6,0
4,29,6,0
5,29,6,0
6,29,6,0
7,29,6,61
8,29,6,269
9,29,6,605
10,29,6,905
11,29,6,582
12,29,6,709
13,29,6,783
14,29,6,408
15,29,6,5234
16,29,6,95
17,29,6,45
18,29,6,0
19,29,6,0
20,29,6,0
21,29,6,0
22,29,6,0
23,29,6,0
0,30,6,0
1,30,6,0
2,30,6,0
3,30,6,0
4,30,6,0
5,30,6,0
6,30,6,0
7,30,6,140
8,30,6,189
9,30,6,339
10,30,6,2724
11,30,6,5939
12,30,6,2773
13,30,6,1348
14,30,6,1589
15,30,6,2304
16,30,6,1150
17,30,6,328
18,30,6,0
19,30,6,0
20,30,6,0
21,30,6,0
22,30,6,0
23,30,6,0
0,1,7,0
1,1,7,0
2,1,7,0
3,1,7,0
4,1,7,0
5,1,7,0
6,1,7,0
7,1,7,149
8,1,7,351
9,1,7,748
10,1,7,650
11,1,7,545
12,1,7,1835
13,1,7,770
14,1,7,1087
15,1,7,419
16,1,7,163
17,1,7,283
18,1,7,0
19,1,7,0
20,1,7,0
21,1,7,0
22,1,7,0
23,1,7,0
0,3,7,0
1,3,7,0
2,3,7,0
3,3,7,0
4,3,7,0
5,3,7,0
6,3,7,0
7,3,7,87
8,3,7,42
9,3,7,106
10,3,7,454
11,3,7,368
12,3,7,1144
13,3,7,706
14,3,7,244
15,3,7,492
16,3,7,127
17,3,7,77
18,3,7,0
19,3,7,0
20,3,7,0
21,3,7,0
22,3,7,0
23,3,7,0
0,4,7,0
1,4,7,0
2,4,7,0
3,4,7,0
4,4,7,0
5,4,7,0
6,4,7,0
7,4,7,132
8,4,7,71
9,4,7,64
10,4,7,5069
11,4,7,970
12,4,7,2331
13,4,7,1099
14,4,7,224
15,4,7,1130
16,4,7,1993
17,4,7,143
18,4,7,0
19,4,7,0
20,4,7,0
21,4,7,0
22,4,7,0
23,4,7,0
0,5,7,0
1,5,7,0
2,5,7,0
3,5,7,0
4,5,7,0
5,5,7,0
6,5,7,0
7,5,7,90
8,5,7,88
9,5,7,2114
10,5,7,1933
11,5,7,994
12,5,7,2646
13,5,7,1873
14,5,7,2351
15,5,7,4932
16,5,7,3321
17,5,7,1421
18,5,7,0
19,5,7,0
20,5,7,0
21,5,7,0
22,5,7,0
23,5,7,0
0,6,7,0
1,6,7,0
2,6,7,0
3,6,7,0
4,6,7,0
5,6,7,0
6,6,7,0
7,6,7,16
8,6,7,87
9,6,7,775
10,6,7,3553
11,6,7,1091
12,6,7,2624
13,6,7,2057
14,6,7,764
15,6,7,914
16,6,7,2508
17,6,7,975
18,6,7,0
19,6,7,0
20,6,7,0
21,6,7,0
22,6,7,0
23,6,7,0
0,7,7,0
1,7,7,0
2,7,7,0
3,7,7,0
4,7,7,0
5,7,7,0
6,7,7,0
7,7,7,113
8,7,7,228
9,7,7,134
10,7,7,2136
11,7,7,1335
12,7,7,4184
13,7,7,2092
14,7,7,2507
15,7,7,2002
16,7,7,2400
17,7,7,89
18,7,7,0
19,7,7,0
20,7,7,0
21,7,7,0
22,7,7,0
23,7,7,0
0,8,7,0
1,8,7,0
2,8,7,0
3,8,7,0
4,8,7,0
5,8,7,0
6,8,7,0
7,8,7,130
8,8,7,521
9,8,7,579
10,8,7,108
11,8,7,382
12,8,7,1616
13,8,7,4023
14,8,7,503
15,8,7,2317
16,8,7,759
17,8,7,163
18,8,7,0
19,8,7,0
20,8,7,0
21,8,7,0
22,8,7,0
23,8,7,0
0,10,7,0
1,10,7,0
2,10,7,0
3,10,7,0
4,10,7,0
5,10,7,0
6,10,7,0
7,10,7,64
8,10,7,95
9,10,7,139
10,10,7,273
11,10,7,369
12,10,7,1035
13,10,7,616
14,10,7,489
15,10,7,1449
16,10,7,263
17,10,7,27
18,10,7,0
19,10,7,0
20,10,7,0
21,10,7,0
22,10,7,0
23,10,7,0
0,11,7,0
1,11,7,0
2,11,7,0
3,11,7,0
4,11,7,0
5,11,7,0
6,11,7,0
7,11,7,44
8,11,7,141
9,11,7,230
10,11,7,1747
11,11,7,410
12,11,7,3360
13,11,7,2291
14,11,7,2421
15,11,7,1714
16,11,7,1152
17,11,7,590
18,11,7,0
19,11,7,0
20,11,7,0
21,11,7,0
22,11,7,0
23,11,7,0
0,12,7,0
1,12,7,0
2,12,7,0
3,12,7,0
4,12,7,0
5,12,7,0
6,12,7,0
7,12,7,144
8,12,7,21
9,12,7,2494
10,12,7,2234
11,12,7,599
12,12,7,1096
13,12,7,1011
14,12,7,1095
15,12,7,2153
16,12,7,2234
17,12,7,311
18,12,7,0
19,12,7,0
20,12,7,0
21,12,7,0
22,12,7,0
23,12,7,0
0,13,7,0
1,13,7,0
2,13,7,0
3,13,7,0
4,13,7,0
5,13,7,0
6,13,7,0
7,13,7,31
8,13,7,71
9,13,7,689
10,13,7,2209
11,13,7,1803
12,13,7,1656
13,13,7,870
14,13,7,527
15,13,7,1396
16,13,7,1131
17,13,7,412
18,13,7,0
19,13,7,0
20,13,7,0
21,13,7,0
22,13,7,0
23,13,7,0
0,14,7,0
1,14,7,0
2,14,7,0
3,14,7,0
4,14,7,0
5,14,7,0
6,14,7,0
7,14,7,122
8,14,7,81
9,14,7,964
10,14,7,1127
11,14,7,1266
12,14,7,1340
13,14,7,1401
14,14,7,207
15,14,7,1239
16,14,7,3440
17,14,7,1016
18,14,7,0
19,14,7,0
20,14,7,0
21,14,7,0
22,14,7,0
23,14,7,0
0,15,7,0
1,15,7,0
2,15,7,0
3,15,7,0
4,15,7,0
5,15,7,0
6,15,7,0
7,15,7,113
8,15,7,275
9,15,7,125
10,15,7,1129
11,15,7,1560
12,15,7,402
13,15,7,578
14,15,7,778
15,15,7,221
16,15,7,1299
17,15,7,819
18,15,7,0
19,15,7,0
20,15,7,0
21,15,7,0
22,15,7,0
23,15,7,0
0,17,7,0
1,17,7,0
2,17,7,0
3,17,7,0
4,17,7,0
5,17,7,0
6,17,7,0
7,17,7,86
8,17,7,131
9,17,7,49
10,17,7,319
11,17,7,2926
12,17,7,1873
13,17,7,3659
14,17,7,805
15,17,7,1527
16,17,7,117
17,17,7,169
18,17,7,0
19,17,7,0
20,17,7,0
21,17,7,0
22,17,7,0
23,17,7,0
0,18,7,0
1,18,7,0
2,18,7,0
3,18,7,0
4,18,7,0
5,18,7,0
6,18,7,0
7,18,7,160
8,18,7,143
9,18,7,840
10,18,7,2035
11,18,7,938
12,18,7,1830
13,18,7,1018
14,18,7,733
15,18,7,2142
16,18,7,230
17,18,7,549
18,18,7,0
19,18,7,0
20,18,7,0
21,18,7,0
22,18,7,0
23,18,7,0
0,19,7,0
1,19,7,0
2,19,7,0
3,19,7,0
4,19,7,0
5,19,7,0
6,19,7,0
7,19,7,127
8,19,7,59
9,19,7,1722
10,19,7,588
11,19,7,4269
12,19,7,2365
13,19,7,1479
14,19,7,916
15,19,7,4564
16,19,7,1624
17,19,7,610
18,19,7,0
19,19,7,0
20,19,7,0
21,19,7,0
22,19,7,0
23,19,7,0
0,20,7,0
1,20,7,0
2,20,7,0
3,20,7,0
4,20,7,0
5,20,7,0
6,20,7,0
7,20,7,64
8,20,7,448
9,20,7,1037
10,20,7,771
11,20,7,2229
12,20,7,2419
13,20,7,2628
14,20,7,3698
15,20,7,862
16,20,7,2343
17,20,7,179
18,20,7,0
19,20,7,0
20,20,7,0
21,20,7,0
22,20,7,0
23,20,7,0
0,21,7,0
1,21,7,0
2,21,7,0
3,21,7,0
4,21,7,0
5,21,7,0
6,21,7,0
7,21,7,223
8,21,7,377
9,21,7,582
10,21,7,1246
11,21,7,2977
12,21,7,3606
13,21,7,1678
14,21,7,912
15,21,7,708
16,21,7,2844
17,21,7,2038
18,21,7,0
19,21,7,0
20,21,7,0
21,21,7,0
22,21,7,0
23,21,7,0
0,22,7,0
1,22,7,0
2,22,7,0
3,22,7,0
4,22,7,0
5,22,7,0
6,22,7,0
7,22,7,105
8,22,7,87
9,22,7,2688
10,22,7,1159
11,22,7,765
12,22,7,1453
13,22,7,1057
14,22,7,573
15,22,7,955
16,22,7,730
17,22,7,194
18,22,7,0
19,22,7,0
20,22,7,0
21,22,7,0
22,22,7,0
23,22,7,0
0,24,7,0
1,24,7,0
2,24,7,0
3,24,7,0
4,24,7,0
5,24,7,0
6,24,7,0
7,24,7,49
8,24,7,127
9,24,7,61
10,24,7,1908
11,24,7,1635
12,24,7,3534
13,24,7,6266
14,24,7,707
15,24,7,2075
16,24,7,441
17,24,7,37
18,24,7,0
19,24,7,0
20,24,7,0
21,24,7,0
22,24,7,0
23,24,7,0
0,25,7,0
1,25,7,0
2,25,7,0
3,25,7,0
4,25,7,0
5,25,7,0
6,25,7,0
7,25,7,106
8,25,7,318
9,25,7,656
10,25,7,739
11,25,7,1953
12,25,7,2107
13,25,7,2212
14,25,7,239
15,25,7,950
16,25,7,3688
17,25,7,1202
18,25,7,0
19,25,7,0
20,25,7,0
21,25,7,0
22,25,7,0
23,25,7,0
0,26,7,0
1,26,7,0
2,26,7,0
3,26,7,0
4,26,7,0
5,26,7,0
6,26,7,0
7,26,7,118
8,26,7,457
9,26,7,1765
10,26,7,1069
11,26,7,2574
12,26,7,2723
13,26,7,1610
14,26,7,1069
15,26,7,1595
16,26,7,852
17,26,7,114
18,26,7,0
19,26,7,0
20,26,7,0
21,26,7,0
22,26,7,0
23,26,7,0
0,27,7,0
1,27,7,0
2,27,7,0
3,27,7,0
4,27,7,0
5,27,7,0
6,27,7,0
7,27,7,105
8,27,7,256
9,27,7,895
10,27,7,3028
11,27,7,864
12,27,7,583
13,27,7,2107
14,27,7,755
15,27,7,1993
16,27,7,13
17,27,7,169
18,27,7,0
19,27,7,0
20,27,7,0
21,27,7,0
22,27,7,0
23,27,7,0
0,28,7,0
1,28,7,0
2,28,7,0
3,28,7,0
4,28,7,0
5,28,7,0
6,28,7,0
7,28,7,217
8,28,7,297
9,28,7,2248
10,28,7,1040
11,28,7,1001
12,28,7,1325
13,28,7,826
14,28,7,6559
15,28,7,4902
16,28,7,3499
17,28,7,2939
18,28,7,0
19,28,7,0
20,28,7,0
21,28,7,0
22,28,7,0
23,28,7,0
0,29,7,0
1,29,7,0
2,29,7,0
3,29,7,0
4,29,7,0
5,29,7,0
6,29,7,0
7,29,7,93
8,29,7,549
9,29,7,1115
10,29,7,1228
11,29,7,1596
12,29,7,1656
13,29,7,965
14,29,7,1107
15,29,7,1349
16,29,7,900
17,29,7,926
18,29,7,0
19,29,7,0
20,29,7,0
21,29,7,0
22,29,7,0
23,29,7,0
0,31,7,0
1,31,7,0
2,31,7,0
3,31,7,0
4,31,7,0
5,31,7,0
6,31,7,0
7,31,7,171
8,31,7,86
9,31,7,60
10,31,7,1322
11,31,7,4261
12,31,7,2533
13,31,7,1247
14,31,7,200
15,31,7,1563
16,31,7,292
17,31,7,43
18,31,7,0
19,31,7,0
20,31,7,0
21,31,7,0
22,31,7,0
23,31,7,0
0,1,8,0
1,1,8,0
2,1,8,0
3,1,8,0
4,1,8,0
5,1,8,0
6,1,8,0
7,1,8,34
8,1,8,427
9,1,8,215
10,1,8,1177
11,1,8,1013
12,1,8,491
13,1,8,1113
14,1,8,1461
15,1,8,286
16,1,8,1900
17,1,8,1690
18,1,8,0
19,1,8,0
20,1,8,0
21,1,8,0
22,1,8,0
23,1,8,0
0,2,8,0
1,2,8,0
2,2,8,0
3,2,8,0
4,2,8,0
5,2,8,0
6,2,8,0
7,2,8,67
8,2,8,229
9,2,8,320
10,2,8,2484
11,2,8,180
12,2,8,2451
13,2,8,759
14,2,8,2924
15,2,8,1345
16,2,8,789
17,2,8,1027
18,2,8,0
19,2,8,0
20,2,8,0
21,2,8,0
22,2,8,0
23,2,8,0
0,3,8,0
1,3,8,0
2,3,8,0
3,3,8,0
4,3,8,0
5,3,8,0
6,3,8,0
7,3,8,66
8,3,8,390
9,3,8,1542
10,3,8,2546
11,3,8,2566
12,3,8,2112
13,3,8,1469
14,3,8,2653
15,3,8,1099
16,3,8,712
17,3,8,100
18,3,8,0
19,3,8,0
20,3,8,0
21,3,8,0
22,3,8,0
23,3,8,0
0,4,8,0
1,4,8,0
2,4,8,0
3,4,8,0
4,4,8,0
5,4,8,0
6,4,8,0
7,4,8,91
8,4,8,192
9,4,8,106
10,4,8,3256
11,4,8,984
12,4,8,7492
13,4,8,1982
14,4,8,1452
15,4,8,2641
16,4,8,2318
17,4,8,2197
18,4,8,0
19,4,8,0
20,4,8,0
21,4,8,0
22,4,8,0
23,4,8,0
0,5,8,0
1,5,8,0
2,5,8,0
3,5,8,0
4,5,8,0
5,5,8,0
6,5,8,0
7,5,8,80
8,5,8,84
9,5,8,245
10,5,8,952
11,5,8,3338
12,5,8,794
13,5,8,726
14,5,8,859
15,5,8,1431
16,5,8,1924
17,5,8,174
18,5,8,0
19,5,8,0
20,5,8,0
21,5,8,0
22,5,8,0
23,5,8,0
0,7,8,0
1,7,8,0
2,7,8,0
3,7,8,0
4,7,8,0
5,7,8,0
6,7,8,0
7,7,8,110
8,7,8,198
9,7,8,73
10,7,8,680
11,7,8,189
12,7,8,1137
13,7,8,1010
14,7,8,1285
15,7,8,1058
16,7,8,138
17,7,8,76
18,7,8,0
19,7,8,0
20,7,8,0
21,7,8,0
22,7,8,0
23,7,8,0
0,8,8,0
1,8,8,0
2,8,8,0
3,8,8,0
4,8,8,0
5,8,8,0
6,8,8,0
7,8,8,117
8,8,8,111
9,8,8,338
10,8,8,565
11,8,8,3898
12,8,8,1188
13,8,8,1759
14,8,8,839
15,8,8,2251
16,8,8,1207
17,8,8,45
18,8,8,0
19,8,8,0
20,8,8,0
21,8,8,0
22,8,8,0
23,8,8,0
0,9,8,0
1,9,8,0
2,9,8,0
3,9,8,0
4,9,8,0
5,9,8,0
6,9,8,0
7,9,8,75
8,9,8,63
9,9,8,406
10,9,8,1788
11,9,8,733
12,9,8,1264
13,9,8,680
14,9,8,1861
15,9,8,276
16,9,8,534
17,9,8,445
18,9,8,0
19,9,8,0
20,9,8,0
21,9,8,0
22,9,8,0
23,9,8,0
0,10,8,0
1,10,8,0
2,10,8,0
3,10,8,0
4,10,8,0
5,10,8,0
6,10,8,0
7,10,8,127
8,10,8,122
9,10,8,1534
10,10,8,4656
11,10,8,517
12,10,8,1315
13,10,8,1492
14,10,8,653
15,10,8,1151
16,10,8,1840
17,10,8,71
18,10,8,0
19,10,8,0
20,10,8,0
21,10,8,0
22,10,8,0
23,10,8,0
0,11,8,0
1,11,8,0
2,11,8,0
3,11,8,0
4,11,8,0
5,11,8,0
6,11,8,0
7,11,8,103
8,11,8,617
9,11,8,1824
10,11,8,4361
11,11,8,1425
12,11,8,2798
13,11,8,757
14,11,8,1871
15,11,8,8453
16,11,8,689
17,11,8,1338
18,11,8,0
19,11,8,0
20,11,8,0
21,11,8,0
22,11,8,0
23,11,8,0
0,12,8,0
1,12,8,0
2,12,8,0
3,12,8,0
4,12,8,0
5,12,8,0
6,12,8,0
7,12,8,126
8,12,8,123
9,12,8,703
10,12,8,289
11,12,8,1548
12,12,8,3018
13,12,8,576
14,12,8,1202
15,12,8,140
16,12,8,1543
17,12,8,127
18,12,8,0
19,12,8,0
20,12,8,0
21,12,8,0
22,12,8,0
23,12,8,0
0,14,8,0
1,14,8,0
2,14,8,0
3,14,8,0
4,14,8,0
5,14,8,0
6,14,8,0
7,14,8,71
8,14,8,115
9,14,8,62
10,14,8,456
11,14,8,244
12,14,8,1621
13,14,8,390
14,14,8,8
15,14,8,832
16,14,8,161
17,14,8,165
18,14,8,0
19,14,8,0
20,14,8,0
21,14,8,0
22,14,8,0
23,14,8,0
0,15,8,0
1,15,8,0
2,15,8,0
3,15,8,0
4,15,8,0
5,15,8,0
6,15,8,0
7,15,8,27
8,15,8,472
9,15,8,865
10,15,8,1212
11,15,8,392
12,15,8,2096
13,15,8,657
14,15,8,1450
15,15,8,511
16,15,8,310
17,15,8,15
18,15,8,0
19,15,8,0
20,15,8,0
21,15,8,0
22,15,8,0
23,15,8,0
0,16,8,0
1,16,8,0
2,16,8,0
3,16,8,0
4,16,8,0
5,16,8,0
6,16,8,0
7,16,8,9
8,16,8,395
9,16,8,849
10,16,8,1383
11,16,8,3719
12,16,8,1670
13,16,8,1800
14,16,8,859
15,16,8,405
16,16,8,185
17,16,8,636
18,16,8,0
19,16,8,0
20,16,8,0
21,16,8,0
22,16,8,0
23,16,8,0
0,17,8,0
1,17,8,0
2,17,8,0
3,17,8,0
4,17,8,0
5,17,8,0
6,17,8,0
7,17,8,88
8,17,8,161
9,17,8,1149
10,17,8,1006
11,17,8,3041
12,17,8,1587
13,17,8,3036
14,17,8,5686
15,17,8,817
16,17,8,378
17,17,8,122
18,17,8,0
19,17,8,0
20,17,8,0
21,17,8,0
22,17,8,0
23,17,8,0
0,18,8,0
1,18,8,0
2,18,8,0
3,18,8,0
4,18,8,0
5,18,8,0
6,18,8,0
7,18,8,54
8,18,8,18
9,18,8,4451
10,18,8,2706
11,18,8,1627
12,18,8,2386
13,18,8,429
14,18,8,764
15,18,8,1010
16,18,8,1327
17,18,8,2035
18,18,8,0
19,18,8,0
20,18,8,0
21,18,8,0
22,18,8,0
23,18,8,0
0,19,8,0
1,19,8,0
2,19,8,0
3,19,8,0
4,19,8,0
5,19,8,0
6,19,8,0
7,19,8,116
8,19,8,212
9,19,8,1594
10,19,8,1754
11,19,8,905
12,19,8,1736
13,19,8,612
14,19,8,849
15,19,8,539
16,19,8,298
17,19,8,114
18,19,8,0
19,19,8,0
20,19,8,0
21,19,8,0
22,19,8,0
23,19,8,0
0,21,8,0
1,21,8,0
2,21,8,0
3,21,8,0
4,21,8,0
5,21,8,0
6,21,8,0
7,21,8,2
8,21,8,61
9,21,8,81
10,21,8,543
11,21,8,956
12,21,8,1698
13,21,8,1088
14,21,8,1191
15,21,8,1323
16,21,8,319
17,21,8,94
18,21,8,0
19,21,8,0
20,21,8,0
21,21,8,0
22,21,8,0
23,21,8,0
0,22,8,0
1,22,8,0
2,22,8,0
3,22,8,0
4,22,8,0
5,22,8,0
6,22,8,0
7,22,8,70
8,22,8,170
9,22,8,1706
10,22,8,2609
11,22,8,1254
12,22,8,2328
13,22,8,3122
14,22,8,1892
15,22,8,1866
16,22,8,144
17,22,8,52
18,22,8,0
19,22,8,0
20,22,8,0
21,22,8,0
22,22,8,0
23,22,8,0
0,23,8,0
1,23,8,0
2,23,8,0
3,23,8,0
4,23,8,0
5,23,8,0
6,23,8,0
7,23,8,61
8,23,8,149
9,23,8,1179
10,23,8,1613
11,23,8,1996
12,23,8,1459
13,23,8,2376
14,23,8,1143
15,23,8,791
16,23,8,681
17,23,8,711
18,23,8,0
19,23,8,0
20,23,8,0
21,23,8,0
22,23,8,0
23,23,8,0
0,24,8,0
1,24,8,0
2,24,8,0
3,24,8,0
4,24,8,0
5,24,8,0
6,24,8,0
7,24,8,25
8,24,8,209
9,24,8,2294
10,24,8,5317
11,24,8,1108
12,24,8,5835
13,24,8,6862
14,24,8,3705
15,24,8,2214
16,24,8,494
17,24,8,6
18,24,8,0
19,24,8,0
20,24,8,0
21,24,8,0
22,24,8,0
23,24,8,0
0,25,8,0
1,25,8,0
2,25,8,0
3,25,8,0
4,25,8,0
5,25,8,0
6,25,8,0
7,25,8,75
8,25,8,265
9,25,8,442
10,25,8,1555
11,25,8,1362
12,25,8,1249
13,25,8,1158
14,25,8,2430
15,25,8,1802
16,25,8,67
17,25,8,774
18,25,8,0
19,25,8,0
20,25,8,0
21,25,8,0
22,25,8,0
23,25,8,0
0,26,8,0
1,26,8,0
2,26,8,0
3,26,8,0
4,26,8,0
5,26,8,0
6,26,8,0
7,26,8,115
8,26,8,80
9,26,8,1671
10,26,8,387
11,26,8,2983
12,26,8,1270
13,26,8,2092
14,26,8,2348
15,26,8,5
16,26,8,152
17,26,8,62
18,26,8,0
19,26,8,0
20,26,8,0
21,26,8,0
22,26,8,0
23,26,8,0
0,28,8,0
1,28,8,0
2,28,8,0
3,28,8,0
4,28,8,0
5,28,8,0
6,28,8,0
7,28,8,78
8,28,8,53
9,28,8,77
10,28,8,582
11,28,8,751
12,28,8,2172
13,28,8,1416
14,28,8,618
15,28,8,485
16,28,8,416
17,28,8,62
18,28,8,0
19,28,8,0
20,28,8,0
21,28,8,0
22,28,8,0
23,28,8,0
0,30,8,0
1,30,8,0
2,30,8,0
3,30,8,0
4,30,8,0
5,30,8,0
6,30,8,0
7,30,8,90
8,30,8,73
9,30,8,252
10,30,8,3350
11,30,8,1121
12,30,8,3725
13,30,8,624
14,30,8,171
15,30,8,854
16,30,8,491
17,30,8,167
18,30,8,0
19,30,8,0
20,30,8,0
21,30,8,0
22,30,8,0
23,30,8,0
0,31,8,0
1,31,8,0
2,31,8,0
3,31,8,0
4,31,8,0
5,31,8,0
6,31,8,0
7,31,8,61
8,31,8,49
9,31,8,1055
10,31,8,2374
11,31,8,1126
12,31,8,511
13,31,8,76
14,31,8,496
15,31,8,1685
16,31,8,1138
17,31,8,108
18,31,8,0
19,31,8,0
20,31,8,0
21,31,8,0
22,31,8,0
23,31,8,0
0,1,9,0
1,1,9,0
2,1,9,0
3,1,9,0
4,1,9,0
5,1,9,0
6,1,9,0
7,1,9,171
8,1,9,79
9,1,9,1270
10,1,9,1045
11,1,9,5476
12,1,9,1461
13,1,9,891
14,1,9,6158
15,1,9,1867
16,1,9,2210
17,1,9,1104
18,1,9,0
19,1,9,0
20,1,9,0
21,1,9,0
22,1,9,0
23,1,9,0
0,2,9,0
1,2,9,0
2,2,9,0
3,2,9,0
4,2,9,0
5,2,9,0
6,2,9,0
7,2,9,55
8,2,9,420
9,2,9,4310
10,2,9,2962
11,2,9,3067
12,2,9,48
13,2,9,2088
14,2,9,746
15,2,9,1221
16,2,9,1014
17,2,9,250
18,2,9,0
19,2,9,0
20,2,9,0
21,2,9,0
22,2,9,0
23,2,9,0
0,4,9,0
1,4,9,0
2,4,9,0
3,4,9,0
4,4,9,0
5,4,9,0
6,4,9,0
7,4,9,159
8,4,9,207
9,4,9,132
10,4,9,359
11,4,9,1461
12,4,9,1270
13,4,9,2315
14,4,9,358
15,4,9,1337
16,4,9,838
17,4,9,30
18,4,9,0
19,4,9,0
20,4,9,0
21,4,9,0
22,4,9,0
23,4,9,0
0,5,9,0
1,5,9,0
2,5,9,0
3,5,9,0
4,5,9,0
5,5,9,0
6,5,9,0
7,5,9,57
8,5,9,76
9,5,9,4862
10,5,9,1104
11,5,9,2094
12,5,9,2650
13,5,9,1511
14,5,9,1713
15,5,9,2499
16,5,9,434
17,5,9,874
18,5,9,0
19,5,9,0
20,5,9,0
21,5,9,0
22,5,9,0
23,5,9,0
0,6,9,0
1,6,9,0
2,6,9,0
3,6,9,0
4,6,9,0
5,6,9,0
6,6,9,0
7,6,9,76
8,6,9,109
9,6,9,2035
10,6,9,1414
11,6,9,1889
12,6,9,2550
13,6,9,607
14,6,9,3449
15,6,9,1259
16,6,9,129
17,6,9,106
18,6,9,0
19,6,9,0
20,6,9,0
21,6,9,0
22,6,9,0
23,6,9,0
0,7,9,0
1,7,9,0
2,7,9,0
3,7,9,0
4,7,9,0
5,7,9,0
6,7,9,0
7,7,9,136
8,7,9,341
9,7,9,1409
10,7,9,1606
11,7,9,2576
12,7,9,2848
13,7,9,621
14,7,9,1211
15,7,9,1740
16,7,9,1087
17,7,9,99
18,7,9,0
19,7,9,0
20,7,9,0
21,7,9,0
22,7,9,0
23,7,9,0
0,8,9,0
1,8,9,0
2,8,9,0
3,8,9,0
4,8,9,0
5,8,9,0
6,8,9,0
7,8,9,109
8,8,9,476
9,8,9,499
10,8,9,2918
11,8,9,992
12,8,9,5078
13,8,9,1323
14,8,9,1088
15,8,9,1700
16,8,9,186
17,8,9,45
18,8,9,0
19,8,9,0
20,8,9,0
21,8,9,0
22,8,9,0
23,8,9,0
0,9,9,0
1,9,9,0
2,9,9,0
3,9,9,0
4,9,9,0
5,9,9,0
6,9,9,0
7,9,9,113
8,9,9,171
9,9,9,1143
10,9,9,1055
11,9,9,1137
12,9,9,1041
13,9,9,1881
14,9,9,980
15,9,9,5328
16,9,9,577
17,9,9,185
18,9,9,0
19,9,9,0
20,9,9,0
21,9,9,0
22,9,9,0
23,9,9,0
0,11,9,0
1,11,9,0
2,11,9,0
3,11,9,0
4,11,9,0
5,11,9,0
6,11,9,0
7,11,9,124
8,11,9,144
9,11,9,67
10,11,9,1994
11,11,9,1369
12,11,9,5915
13,11,9,2965
14,11,9,4252
15,11,9,3781
16,11,9,233
17,11,9,51
18,11,9,0
19,11,9,0
20,11,9,0
21,11,9,0
22,11,9,0
23,11,9,0
0,12,9,0
1,12,9,0
2,12,9,0
3,12,9,0
4,12,9,0
5,12,9,0
6,12,9,0
7,12,9,85
8,12,9,196
9,12,9,2683
10,12,9,1553
11,12,9,928
12,12,9,3162
13,12,9,3829
14,12,9,2426
15,12,9,2276
16,12,9,940
17,12,9,46
18,12,9,0
19,12,9,0
20,12,9,0
21,12,9,0
22,12,9,0
23,12,9,0
0,13,9,0
1,13,9,0
2,13,9,0
3,13,9,0
4,13,9,0
5,13,9,0
6,13,9,0
7,13,9,233
8,13,9,140
9,13,9,2555
10,13,9,977
11,13,9,2867
12,13,9,4098
13,13,9,4458
14,13,9,2047
15,13,9,9022
16,13,9,1669
17,13,9,638
18,13,9,0
19,13,9,0
20,13,9,0
21,13,9,0
22,13,9,0
23,13,9,0
0,14,9,0
1,14,9,0
2,14,9,0
3,14,9,0
4,14,9,0
5,14,9,0
6,14,9,0
7,14,9,40
8,14,9,272
9,14,9,1651
10,14,9,2048
11,14,9,3346
12,14,9,703
13,14,9,1444
14,14,9,1402
15,14,9,999
16,14,9,390
17,14,9,99
18,14,9,0
19,14,9,0
20,14,9,0
